raw - raw,raw - raw
Raman Shift,Intensity
Raw Data x cm-1,Raw Data y a. u.
param: nan,param: nan
raw data from C:\01_Code\ECPypsi_v0.7\data\raw\01_561nm_300g_5x3_mit1800_Toluol..txt,raw data from C:\01_Code\ECPypsi_v0.7\data\raw\01_561nm_300g_5x3_mit1800_Toluol..txt
2349.493,656.666666666667
2351.573,658.0
2353.651,658.666666666667
2355.73,667.333333333333
2357.807,661.333333333333
2359.884,666.0
2361.961,660.0
2364.036,683.0
2366.112,653.0
2368.186,666.0
2370.261,655.666666666667
2372.334,664.666666666667
2374.407,670.666666666667
2376.48,666.333333333333
2378.551,675.0
2380.623,660.0
2382.694,670.0
2384.764,660.666666666667
2386.833,660.333333333333
2388.902,666.0
2390.971,664.0
2393.039,662.333333333333
2395.106,659.0
2397.173,669.333333333333
2399.239,671.0
2401.305,670.666666666667
2403.37,662.333333333333
2405.434,674.333333333333
2407.498,667.666666666667
2409.562,675.0
2411.624,667.333333333333
2413.687,660.0
2415.748,661.666666666667
2417.81,671.0
2419.87,671.0
2421.93,669.0
2423.99,673.0
2426.049,671.333333333333
2428.107,667.333333333333
2430.165,678.333333333333
2432.222,684.0
2434.278,673.666666666667
2436.335,685.333333333333
2438.39,665.666666666667
2440.445,668.0
2442.499,666.0
2444.553,658.0
2446.606,669.666666666667
2448.659,663.666666666667
2450.711,659.666666666667
2452.763,668.0
2454.814,666.0
2456.864,666.0
2458.914,656.666666666667
2460.964,664.666666666667
2463.013,668.666666666667
2465.061,666.0
2467.108,660.333333333333
2469.156,668.666666666667
2471.202,670.333333333333
2473.248,668.0
2475.294,656.0
2477.339,655.666666666667
2479.383,661.666666666667
2481.427,665.0
2483.47,673.333333333333
2485.513,667.333333333333
2487.555,676.0
2489.596,665.0
2491.637,668.333333333333
2493.678,664.666666666667
2495.718,657.333333333333
2497.757,661.666666666667
2499.796,654.666666666667
2501.834,665.0
2503.872,667.0
2505.909,660.666666666667
2507.945,662.0
2509.981,666.333333333333
2512.017,665.666666666667
2514.052,667.0
2516.086,681.0
2518.12,645.333333333333
2520.153,664.333333333333
2522.186,653.666666666667
2524.218,666.0
2526.25,660.0
2528.281,669.0
2530.311,659.333333333333
2532.341,669.0
2534.371,670.666666666667
2536.4,677.333333333333
2538.428,666.666666666667
2540.456,685.0
2542.483,673.333333333333
2544.509,671.666666666667
2546.536,686.333333333333
2548.561,684.333333333333
2550.586,685.0
2552.611,687.333333333333
2554.635,686.0
2556.658,688.333333333333
2558.681,684.0
2560.703,672.0
2562.725,675.0
2564.746,679.666666666667
2566.767,675.0
2568.787,681.666666666667
2570.806,678.0
2572.825,684.333333333333
2574.844,673.333333333333
2576.861,684.666666666667
2578.879,694.0
2580.896,689.0
2582.912,706.0
2584.928,688.333333333333
2586.943,701.666666666667
2588.957,685.0
2590.971,673.666666666667
2592.985,677.666666666667
2594.998,673.666666666667
2597.01,684.0
2599.022,672.333333333333
2601.034,679.333333333333
2603.045,705.0
2605.055,687.0
2607.065,690.666666666667
2609.074,690.0
2611.082,706.666666666667
2613.09,665.333333333333
2615.098,678.666666666667
2617.105,666.666666666667
2619.112,677.666666666667
2621.117,668.666666666667
2623.123,675.333333333333
2625.128,663.333333333333
2627.132,661.0
2629.136,652.666666666667
2631.139,659.666666666667
2633.142,657.666666666667
2635.144,667.666666666667
2637.146,654.666666666667
2639.147,662.666666666667
2641.147,661.666666666667
2643.147,657.0
2645.147,664.333333333333
2647.146,662.0
2649.144,656.333333333333
2651.142,661.0
2653.139,658.333333333333
2655.136,661.666666666667
2657.132,675.0
2659.128,665.666666666667
2661.123,667.333333333333
2663.118,672.0
2665.112,661.333333333333
2667.105,668.666666666667
2669.098,654.666666666667
2671.091,647.333333333333
2673.083,660.666666666667
2675.074,655.666666666667
2677.065,675.666666666667
2679.055,651.666666666667
2681.045,654.333333333333
2683.034,658.666666666667
2685.023,656.666666666667
2687.011,656.666666666667
2688.999,666.0
2690.986,658.333333333333
2692.973,662.333333333333
2694.959,657.666666666667
2696.944,673.666666666667
2698.929,655.666666666667
2700.914,661.666666666667
2702.898,673.0
2704.881,662.0
2706.864,669.666666666667
2708.846,671.0
2710.828,661.0
2712.809,662.0
2714.79,668.333333333333
2716.77,660.333333333333
2718.75,670.0
2720.729,684.666666666667
2722.708,679.0
2724.686,684.666666666667
2726.664,696.666666666667
2728.641,716.333333333333
2730.617,744.0
2732.593,791.0
2734.569,786.666666666667
2736.543,782.666666666667
2738.518,767.0
2740.492,729.666666666667
2742.465,717.333333333333
2744.438,701.333333333333
2746.41,693.666666666667
2748.382,688.0
2750.353,672.333333333333
2752.324,675.333333333333
2754.294,668.333333333333
2756.264,682.333333333333
2758.233,677.0
2760.201,675.666666666667
2762.169,670.0
2764.137,672.666666666667
2766.104,678.666666666667
2768.07,668.666666666667
2770.036,669.333333333333
2772.002,690.666666666667
